DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
Norte de Santander,OCAÑA,1423,2019,11,1504001,15,4,0,0,0,0,0,0
Antioquia,SABANETA,1423,2019,11,1513301,5,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,4515302,206,4,0,0,0,0,0,0
Cundinamarca,SUESCA,1423,2019,11,3900001,0,0,0,0,0,0,0,0
Valle del Cauca,EL CERRITO,1423,2019,11,2521902,51,0,0,0,0,0,0,0
Cauca,CALOTO,1423,2019,11,1919101,3,0,0,0,0,0,0,0
Caldas,AGUADAS,1423,2019,11,1504001,6,0,1,0,0,0,0,0
Santander,MÁLAGA,1423,2019,11,4603901,0,0,0,0,0,0,0,0
Córdoba,PUERTO LIBERTADOR,1423,2019,11,1552101,0,0,0,0,0,0,0,0
Cauca,CAJIBÍO,1423,2019,11,3642101,0,0,0,0,0,0,0,0
Cauca,SANTANDER DE QUILICHAO,1423,2019,11,2552901,79,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,3241101,0,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,2155101,22,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,3642601,0,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,1522901,0,0,0,0,0,0,0,0
Antioquia,SANTO DOMINGO,1423,2019,11,1552101,20,0,0,0,0,0,0,0
Cundinamarca,CUCUNUBÁ,1423,2019,11,1014001,0,2,0,0,0,0,0,0
Magdalena,NUEVA GRANADA,1423,2019,11,3524101,0,0,0,0,0,0,0,0
Cundinamarca,TENJO,1423,2019,11,3454201,1,0,0,0,0,0,0,0
Valle del Cauca,ZARZAL,1423,2019,11,1911201,3,0,0,0,0,0,0,0
Valle del Cauca,GUADALAJARA DE BUGA,1423,2019,11,1522501,0,0,0,0,0,0,0,0
Arauca,TAME,1423,2019,11,1521901,0,0,0,0,0,0,0,0
Santander,CHARTA,1423,2019,11,1751201,11,19,0,0,0,0,0,0
Magdalena,EL BANCO,1423,2019,11,5851101,0,0,0,0,0,0,0,0
Antioquia,YARUMAL,1423,2019,11,5712201,7,1,0,0,0,0,0,0
Boyacá,SABOYÁ,1423,2019,11,3410001,0,0,0,0,0,0,0,0
Antioquia,YARUMAL,1423,2019,11,1741101,4,0,0,0,0,0,0,0
Nariño,IMUÉS,1423,2019,11,1950001,0,0,0,0,0,0,0,0
Antioquia,LA ESTRELLA,1423,2019,11,2012201,24,0,0,0,0,0,0,0
Huila,OPORAPA,1423,2019,11,3851101,17,52,0,0,0,0,0,0
Putumayo,ORITO,1423,2019,11,1513101,2,0,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,1523501,23,0,0,0,0,0,0,0
Valle del Cauca,ROLDANILLO,1423,2019,11,3361302,6,0,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,4641201,82,3,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,3369101,97,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1659901,7,1,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,2725001,3,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,2512701,4,0,0,0,0,0,0,0
Antioquia,CAUCASIA,1423,2019,11,1741101,1,1,0,0,0,0,0,0
Cundinamarca,FUSAGASUGÁ,1423,2019,11,1853201,14,4,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,2921401,8,24,0,0,0,0,0,0
Arauca,SARAVENA,1423,2019,11,3900001,5,0,0,0,0,0,0,0
Cauca,TIMBÍO,1423,2019,11,3505101,9,0,0,0,0,0,0,0
Valle del Cauca,CARTAGO,1423,2019,11,1930201,6,0,0,0,0,0,0,0
Amazonas,LETICIA,1423,2019,11,2361101,0,0,0,0,0,0,0,0
Huila,ACEVEDO,1423,2019,11,1801101,3,0,0,0,0,0,0,0
Tolima,VILLARRICA,1423,2019,11,1751201,13,24,0,0,0,0,0,0
Córdoba,VALENCIA,1423,2019,11,1950001,0,0,0,0,0,0,0,0
Antioquia,GIRARDOTA,1423,2019,11,4602101,0,1,0,0,0,0,0,0
Cundinamarca,MOSQUERA,1423,2019,11,2011601,2,1,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,5269401,1,0,0,0,0,0,0,0
Cundinamarca,SOPÓ,1423,2019,11,1911201,2,1,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,5605001,9,0,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,4604301,1,0,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,2209001,0,0,0,0,0,0,0,0
Tolima,PLANADAS,1423,2019,11,1919901,0,0,0,0,0,0,0,0
Casanare,OROCUÉ,1423,2019,11,3851101,7,0,0,0,0,0,0,0
La Guajira,URIBIA,1423,2019,11,1521101,4,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,2020101,4,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,5930901,4,0,0,0,0,0,0,0
Caquetá,SOLANO,1423,2019,11,3642601,1,0,0,0,0,0,0,0
Norte de Santander,ABREGO,1423,2019,11,3851101,121,100,0,0,0,0,0,0
Cundinamarca,TABIO,1423,2019,11,2011701,2,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,2930902,33,0,0,0,0,0,0,0
Norte de Santander,PAMPLONITA,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Arauca,ARAUCA,1423,2019,11,3281101,12,0,0,0,0,0,0,0
Antioquia,ITAGUI,1423,2019,11,3924102,48,1,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,2725001,7,0,0,0,0,0,0,0
Norte de Santander,LOS PATIOS,1423,2019,11,1522901,4,0,0,0,0,0,0,0
Valle del Cauca,GINEBRA,1423,2019,11,1512401,2,0,0,0,0,0,0,0
Tolima,FLANDES,1423,2019,11,2011701,13,0,0,0,0,0,0,0
Risaralda,DOSQUEBRADAS,1423,2019,11,2642501,0,0,0,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,1526101,2,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,1634001,106,5,0,0,0,0,0,0
Tolima,ALVARADO,1423,2019,11,1513201,10,0,0,0,0,0,0,0
Boyacá,SABOYÁ,1423,2019,11,1014001,0,0,0,0,0,0,0,0
Boyacá,DUITAMA,1423,2019,11,2158901,3,1,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,1741201,181,3,0,0,0,0,0,0
Cundinamarca,SUESCA,1423,2019,11,3410001,3,0,0,0,0,0,0,0
Huila,RIVERA,1423,2019,11,1523101,1,0,0,0,0,0,0,0
Cesar,AGUACHICA,1423,2019,11,1722001,3,0,0,0,0,0,0,0
Córdoba,SAHAGÚN,1423,2019,11,1919101,4,0,0,0,0,0,0,0
Nariño,LA UNIÓN,1423,2019,11,1741401,0,0,0,0,0,0,0,0
Antioquia,LA CEJA,1423,2019,11,1805001,2,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,3011201,0,0,0,0,0,0,0,0
Cundinamarca,MADRID,1423,2019,11,4641201,0,0,0,0,0,0,0,0
Valle del Cauca,PALMIRA,1423,2019,11,1523101,73,2,0,0,0,0,0,0
Cundinamarca,FACATATIVÁ,1423,2019,11,1801201,0,0,0,0,0,0,0,0
Casanare,MONTERREY,1423,2019,11,1851201,3,1,0,0,0,0,0,0
Antioquia,GUADALUPE,1423,2019,11,2524102,2,0,0,0,0,0,0,0
Sucre,COVEÑAS,1423,2019,11,4602201,35,0,0,0,0,0,0,0
Putumayo,MOCOA,1423,2019,11,1741401,11,10,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,4292501,0,0,0,0,0,0,0,0
Cundinamarca,COGUA,1423,2019,11,4604201,3,0,0,0,0,0,0,0
Bolívar,SAN ESTANISLAO,1423,2019,11,1741101,0,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,4524104,2,0,0,0,0,0,0,0
Cundinamarca,FUSAGASUGÁ,1423,2019,11,1851201,7,10,0,0,0,0,0,0
Arauca,FORTUL,1423,2019,11,3174301,1,0,0,0,0,0,0,0
Meta,CASTILLA LA NUEVA,1423,2019,11,5752401,24,0,0,0,0,0,0,0
Huila,LA PLATA,1423,2019,11,1702001,1,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,2753001,5,51,0,0,0,0,0,0
Antioquia,SONSON,1423,2019,11,3372001,5,0,0,0,0,0,0,0
Cesar,AGUSTÍN CODAZZI,1423,2019,11,2852001,2,0,0,0,0,0,0,0
Arauca,ARAUCA,1423,2019,11,1751401,5,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,5132001,0,0,0,0,0,0,0,0
Cauca,SANTANDER DE QUILICHAO,1423,2019,11,5289203,30,0,1,0,0,0,0,0
Atlántico,GALAPA,1423,2019,11,5452102,0,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,1511901,1,0,0,0,0,0,0,0
Santander,BARBOSA,1423,2019,11,4292501,0,0,0,0,0,0,0,0
Magdalena,ZONA BANANERA,1423,2019,11,2014002,4,1,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,3912001,4,0,0,0,0,0,0,0
Boyacá,BRICEÑO,1423,2019,11,4900002,0,0,0,0,0,0,0,0
Santander,SAN VICENTE DE CHUCURÍ,1423,2019,11,1919901,14,0,0,0,0,0,0,0
Antioquia,SABANETA,1423,2019,11,3261001,18,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,2924102,6,36,0,0,0,0,0,0
Quindio,SALENTO,1423,2019,11,1741101,1,0,0,0,0,0,0,0
Valle del Cauca,GUADALAJARA DE BUGA,1423,2019,11,4514102,9,0,0,0,0,0,0,0
Nariño,SANDONÁ,1423,2019,11,1513601,0,0,0,0,0,0,0,0
Cauca,GUACHENÉ,1423,2019,11,1924101,2,26,0,0,0,0,0,0
Cundinamarca,PACHO,1423,2019,11,2014002,4,0,0,0,0,0,0,0
Nariño,SAN PABLO,1423,2019,11,1919901,3,0,0,0,0,0,0,0
Valle del Cauca,YUMBO,1423,2019,11,4456001,9,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,1660201,0,0,0,0,0,0,0,0
Cauca,SANTANDER DE QUILICHAO,1423,2019,11,1523901,17,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,2552401,0,0,0,0,0,0,0,0
Valle del Cauca,EL CAIRO,1423,2019,11,1801101,0,0,0,0,0,0,0,0
Huila,ALTAMIRA,1423,2019,11,1950001,2,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,4604301,0,0,0,0,0,0,0,0
Antioquia,EL BAGRE,1423,2019,11,1751301,0,0,0,0,0,0,0,0
Caldas,ARANZAZU,1423,2019,11,1751201,36,9,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,2552901,100,3,2,0,0,0,0,0
Valle del Cauca,GUACARÍ,1423,2019,11,1521101,10,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,1722001,1,0,0,0,0,0,0,0
Cundinamarca,MOSQUERA,1423,2019,11,3156101,2,0,0,0,0,0,0,0
Cundinamarca,CHÍA,1423,2019,11,3289201,0,0,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,2512701,8,1,0,0,0,0,0,0
Tolima,CHAPARRAL,1423,2019,11,1515901,2,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,2742102,2,0,0,0,0,0,0,0
Valle del Cauca,BUENAVENTURA,1423,2019,11,2749201,4,0,0,0,0,0,0,0
Antioquia,ABEJORRAL,1423,2019,11,2013001,0,0,0,0,0,0,0,0
Nariño,SAN ANDRES DE TUMACO,1423,2019,11,3515101,4,4,0,0,0,0,0,0
Antioquia,CALDAS,1423,2019,11,1930201,4,0,0,0,0,0,0,0
Norte de Santander,OCAÑA,1423,2019,11,3505101,39,2,0,0,0,0,0,0
Cundinamarca,SOPÓ,1423,2019,11,4020102,0,0,0,0,0,0,0,0
Caquetá,CURILLO,1423,2019,11,3151201,1,1,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,3505101,89,3,0,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,3519002,1,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,4454202,5,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,1522501,2,0,0,0,0,0,0,0
Santander,PÁRAMO,1423,2019,11,1950001,1,0,0,0,0,0,0,0
Antioquia,TÁMESIS,1423,2019,11,1634001,1,0,0,0,0,0,0,0
Valle del Cauca,EL CERRITO,1423,2019,11,4602201,47,0,0,0,0,0,0,0
Cundinamarca,FACATATIVÁ,1423,2019,11,5281201,10,0,0,0,0,0,0,0
Bolívar,CANTAGALLO,1423,2019,11,1751201,49,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,5281101,13,0,0,0,0,0,0,0
Cundinamarca,MADRID,1423,2019,11,1014001,2,13,1,0,0,0,0,0
Meta,GRANADA,1423,2019,11,2011701,2,0,0,0,0,0,0,0
Antioquia,JERICÓ,1423,2019,11,2930301,0,0,0,0,0,0,0,0
Cundinamarca,SIMIJACA,1423,2019,11,2642501,4,0,0,0,0,0,0,0
Vichada,PUERTO CARREÑO,1423,2019,11,1523101,1,0,0,0,0,0,0,0
Norte de Santander,LOS PATIOS,1423,2019,11,3515501,0,0,0,0,0,0,0,0
Putumayo,VILLAGARZÓN,1423,2019,11,1552201,0,0,0,0,0,0,0,0
Cundinamarca,GUACHETÁ,1423,2019,11,4604201,16,0,0,0,0,0,0,0
Putumayo,ORITO,1423,2019,11,3731002,74,1,0,0,0,0,0,0
Boyacá,TINJACÁ,1423,2019,11,1731001,2,0,0,0,0,0,0,0
Cauca,TIMBÍO,1423,2019,11,4602201,1,0,0,0,0,0,0,0
Valle del Cauca,JAMUNDÍ,1423,2019,11,1950001,141,50,0,0,0,0,0,0
Cauca,PIAMONTE,1423,2019,11,4453001,0,0,0,0,0,0,0,0
Risaralda,PEREIRA,1423,2019,11,4011401,119,2,1,0,0,0,0,0
Norte de Santander,VILLA DEL ROSARIO,1423,2019,11,2672101,0,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,4315002,0,0,0,0,0,0,0,0
Santander,SURATÁ,1423,2019,11,1751201,15,43,0,0,0,0,0,0
Antioquia,SANTAFÉ DE ANTIOQUIA,1423,2019,11,1702001,7,0,0,0,0,0,0,0
Valle del Cauca,ZARZAL,1423,2019,11,2514101,10,0,0,0,0,0,0,0
Córdoba,LORICA,1423,2019,11,2015001,15,0,0,0,0,0,0,0
Valle del Cauca,ZARZAL,1423,2019,11,1524301,6,0,0,0,0,0,0,0
Antioquia,YARUMAL,1423,2019,11,3251902,3,0,0,0,0,0,0,0
Casanare,PAZ DE ARIPORO,1423,2019,11,1524401,1,0,0,0,0,0,0,0
Santander,CIMITARRA,1423,2019,11,2011901,1,0,0,0,0,0,0,0
Valle del Cauca,GINEBRA,1423,2019,11,4633902,1,0,0,0,0,0,0,0
Cauca,EL TAMBO,1423,2019,11,3410001,21,1,1,0,0,0,0,0
Antioquia,TITIRIBÍ,1423,2019,11,2521902,0,0,0,0,0,0,0,0
Arauca,TAME,1423,2019,11,1552201,0,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,2924102,0,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,5454302,51,0,1,0,0,0,0,0
Caldas,LA DORADA,1423,2019,11,3505101,6,0,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,1749901,249,10,0,0,0,0,0,0
Caldas,LA DORADA,1423,2019,11,2511301,43,0,0,0,0,0,0,0
Cundinamarca,GUASCA,1423,2019,11,4269301,3,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,2361901,1,0,0,0,0,0,0,0
Cundinamarca,MADRID,1423,2019,11,3289902,9,0,0,0,0,0,0,0
Huila,PITALITO,1423,2019,11,3154301,1,0,0,0,0,0,0,0
Valle del Cauca,YUMBO,1423,2019,11,1552101,32,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,2524102,1,0,0,0,0,0,0,0
Cesar,EL PASO,1423,2019,11,3159401,0,0,0,0,0,0,0,0
Boyacá,PUERTO BOYACÁ,1423,2019,11,2512701,2,0,0,0,0,0,0,0
Valle del Cauca,BUENAVENTURA,1423,2019,11,3604101,6,0,0,0,0,0,0,0
Antioquia,ENVIGADO,1423,2019,11,2731002,6,0,0,0,0,0,0,0
Boyacá,TIBASOSA,1423,2019,11,1950001,26,0,0,0,0,0,0,0
Santander,BUCARAMANGA,1423,2019,11,1512601,6,0,0,0,0,0,0,0
Cauca,SANTANDER DE QUILICHAO,1423,2019,11,2725001,0,0,0,0,0,0,0,0
Vichada,PUERTO CARREÑO,1423,2019,11,1752101,0,0,0,0,0,0,0,0
Cundinamarca,SASAIMA,1423,2019,11,1702001,1,0,0,0,0,0,0,0
Magdalena,ZAPAYÁN,1423,2019,11,1751201,14,0,0,0,0,0,0,0
La Guajira,ALBANIA,1423,2019,11,4641201,2,1,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,1802201,72,0,1,0,0,0,0,0
Boyacá,DUITAMA,1423,2019,11,3159401,2,0,0,0,0,0,0,0
Magdalena,CIÉNAGA,1423,2019,11,3505101,0,0,0,0,0,0,0,0
Atlántico,SOLEDAD,1423,2019,11,1851301,2,0,0,0,0,0,0,0
Sucre,GALERAS,1423,2019,11,2012101,3,0,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,1930201,31,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,4402001,8,20,0,0,0,0,0,0
Nariño,SAN ANDRES DE TUMACO,1423,2019,11,2011701,0,0,0,0,0,0,0,0
Antioquia,MARINILLA,1423,2019,11,1526101,0,0,0,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,4602101,0,0,0,0,0,0,0,0
Casanare,VILLANUEVA,1423,2019,11,4524104,0,0,0,0,0,0,0,0
Cundinamarca,CAJICÁ,1423,2019,11,4202001,8,0,1,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,4711102,1,0,0,0,0,0,0,0
Valle del Cauca,EL DOVIO,1423,2019,11,1801101,28,0,0,0,0,0,0,0
Tolima,SALDAÑA,1423,2019,11,1515901,0,0,0,0,0,0,0,0
Cesar,CHIRIGUANÁ,1423,2019,11,4602201,12,0,0,0,0,0,0,0
Valle del Cauca,EL CERRITO,1423,2019,11,2712201,0,0,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,1919901,1175,226,0,0,0,0,0,0
Cauca,MIRANDA,1423,2019,11,1521901,23,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,2511102,9,0,0,0,0,0,0,0
Antioquia,COCORNÁ,1423,2019,11,3642201,3,0,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,2152101,19,0,0,0,0,0,0,0
La Guajira,DISTRACCIÓN,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Bolívar,ARJONA,1423,2019,11,1522201,0,0,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,1524401,60,2,0,0,0,0,0,0
Magdalena,CIÉNAGA,1423,2019,11,1523601,0,0,0,0,0,0,0,0
Cundinamarca,NARIÑO,1423,2019,11,3505101,3,0,0,0,0,0,0,0
Casanare,PAZ DE ARIPORO,1423,2019,11,3505101,5,0,0,0,0,0,0,0
Quindio,FILANDIA,1423,2019,11,2551901,2,4,0,0,0,0,0,0
Antioquia,FREDONIA,1423,2019,11,1552201,0,0,0,0,0,0,0,0
Quindio,SALENTO,1423,2019,11,1751201,35,3,0,0,0,0,0,0
Santander,SUCRE,1423,2019,11,1801101,18,0,0,0,0,0,0,0
Santander,PUERTO WILCHES,1423,2019,11,1659301,1,0,0,0,0,0,0,0
Magdalena,ARIGUANÍ,1423,2019,11,2742102,0,0,0,0,0,0,0,0
Antioquia,CAROLINA,1423,2019,11,1521901,1,0,0,0,0,0,0,0
Cundinamarca,SAN FRANCISCO,1423,2019,11,1924101,1,6,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,1522301,77,1,1,0,0,0,0,0
Cundinamarca,CAJICÁ,1423,2019,11,1741401,6,0,0,0,0,0,0,0
Valle del Cauca,TULUÁ,1423,2019,11,2672101,1,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,4641201,15,0,0,0,0,0,0,0
Santander,SABANA DE TORRES,1423,2019,11,4050102,4,0,0,0,0,0,0,0
Valle del Cauca,BUENAVENTURA,1423,2019,11,4603201,23,0,0,0,0,0,0,0
Antioquia,TARAZÁ,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Tolima,LÍBANO,1423,2019,11,3505101,0,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,5517004,17,0,0,0,0,0,0,0
Valle del Cauca,BUENAVENTURA,1423,2019,11,1722001,1,0,0,0,0,0,0,0
Norte de Santander,OCAÑA,1423,2019,11,1851201,17,1,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,3331101,308,8,2,0,0,0,0,0
Cundinamarca,AGUA DE DIOS,1423,2019,11,1552101,4,0,0,0,0,0,0,0
Casanare,TAURAMENA,1423,2019,11,2851202,0,0,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,1660101,0,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,4269501,4,0,0,0,0,0,0,0
Nariño,BUESACO,1423,2019,11,2181002,0,0,0,0,0,0,0,0
Huila,GARZÓN,1423,2019,11,1513401,4,0,0,0,0,0,0,0
Boyacá,SABOYÁ,1423,2019,11,2011601,7,1,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,1523501,126,2,0,0,0,0,0,0
Cundinamarca,CAJICÁ,1423,2019,11,2289901,0,1,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,2672101,16,0,0,0,0,0,0,0
Cundinamarca,FUSAGASUGÁ,1423,2019,11,4639001,44,0,0,0,0,0,0,0
Cundinamarca,SUTATAUSA,1423,2019,11,5141101,17,0,0,0,0,0,0,0
Antioquia,SAN PEDRO DE LOS MILAGROS,1423,2019,11,1521101,33,0,0,0,0,0,0,0
Antioquia,GÓMEZ PLATA,1423,2019,11,2012101,4,0,0,0,0,0,0,0
Antioquia,BARBOSA,1423,2019,11,1522201,4,0,0,0,0,0,0,0
Santander,RIONEGRO,1423,2019,11,5752401,0,0,0,0,0,0,0,0
Antioquia,SABANETA,1423,2019,11,4251301,10,0,0,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,1741201,8,0,0,0,0,0,0,0
Huila,SAN AGUSTÍN,1423,2019,11,3524101,4,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,4603101,0,0,0,0,0,0,0,0
Cauca,MERCADERES,1423,2019,11,5742101,10,0,0,0,0,0,0,0
Boyacá,MONIQUIRÁ,1423,2019,11,2154101,1,0,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,2158901,8,0,0,0,0,0,0,0
Antioquia,ENVIGADO,1423,2019,11,1660301,0,1,0,0,0,0,0,0
Cundinamarca,SOPÓ,1423,2019,11,5281101,19,1,0,0,0,0,0,0
Cundinamarca,TAUSA,1423,2019,11,1014001,0,0,0,0,0,0,0,0
Boyacá,CHIQUINQUIRÁ,1423,2019,11,5742101,35,0,0,0,0,0,0,0
Tolima,PRADO,1423,2019,11,1804101,0,0,0,0,0,0,0,0
Cesar,EL COPEY,1423,2019,11,2514101,1,2,0,0,0,0,0,0
La Guajira,ALBANIA,1423,2019,11,2012101,4,0,0,0,0,0,0,0
Boyacá,SOCOTÁ,1423,2019,11,5712201,0,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,4269301,0,0,0,0,0,0,0,0
Cundinamarca,LA MESA,1423,2019,11,5453002,7,0,0,0,0,0,0,0
Putumayo,ORITO,1423,2019,11,4133901,5,0,0,0,0,0,0,0
Caldas,MANZANARES,1423,2019,11,3155102,0,0,0,0,0,0,0,0
Cundinamarca,LA CALERA,1423,2019,11,5452102,36,0,0,0,0,0,0,0
Casanare,TAURAMENA,1423,2019,11,2524102,13,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,1804201,127,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,5851101,15,0,0,0,0,0,0,0
Boyacá,CHIQUINQUIRÁ,1423,2019,11,2012101,125,1,1,0,0,0,0,0
Boyacá,NOBSA,1423,2019,11,4454202,0,0,0,0,0,0,0,0
Atlántico,SABANALARGA,1423,2019,11,5201001,2,0,0,0,0,0,0,0
Meta,MESETAS,1423,2019,11,3642101,8,0,0,0,0,0,0,0
Boyacá,GUATEQUE,1423,2019,11,1950001,17,0,0,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,5269601,4,4,0,0,0,0,0,0
Tolima,ESPINAL,1423,2019,11,2011701,28,0,0,0,0,0,0,0
Cundinamarca,CAJICÁ,1423,2019,11,4020102,0,0,0,0,0,0,0,0
Valle del Cauca,CARTAGO,1423,2019,11,1014001,1,7,0,0,0,0,0,0
Boyacá,BOYACÁ,1423,2019,11,3410001,4,0,0,0,0,0,0,0
Boyacá,VENTAQUEMADA,1423,2019,11,4603101,22,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,5271001,46,0,1,0,0,0,0,0
Boyacá,VILLA DE LEYVA,1423,2019,11,1701001,10,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,2552901,28,0,0,0,0,0,0,0
Guaviare,SAN JOSÉ DEL GUAVIARE,1423,2019,11,3410001,74,2,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,1924201,1,0,0,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,1919101,50,0,0,0,0,0,0,0
Córdoba,LA APARTADA,1423,2019,11,1525201,0,0,0,0,0,0,0,0
Guaviare,SAN JOSÉ DEL GUAVIARE,1423,2019,11,2514101,10,0,0,0,0,0,0,0
Cundinamarca,VILLETA,1423,2019,11,3155102,15,0,0,0,0,0,0,0
Santander,BUCARAMANGA,1423,2019,11,3158101,20,0,0,0,0,0,0,0
Santander,SOCORRO,1423,2019,11,3155102,28,0,0,0,0,0,0,0
Meta,GUAMAL,1423,2019,11,5712201,2,0,0,0,0,0,0,0
Nariño,PUPIALES,1423,2019,11,3410001,23,1,0,0,0,0,0,0
Cundinamarca,COTA,1423,2019,11,3342001,5,0,0,0,0,0,0,0
Valle del Cauca,YOTOCO,1423,2019,11,1014001,0,2,0,0,0,0,0,0
Cauca,SANTANDER DE QUILICHAO,1423,2019,11,1513301,0,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,3154102,6,2,0,0,0,0,0,0
Bolívar,ACHÍ,1423,2019,11,1014001,1,0,0,0,0,0,0,0
Casanare,AGUAZUL,1423,2019,11,3151102,0,0,0,0,0,0,0,0
Boyacá,TUNJA,1423,2019,11,4603201,0,0,0,0,0,0,0,0
